_id,session,run,meanScore,maxScore,alpha,gamma,exploreRate,batchSize,bufferSize
647d6994d7cd68e7e47b7ab2,5,802,9.77,26,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ab3,5,803,9.88,26,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ab4,5,804,10.07,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ab5,5,805,10.16,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ab6,5,806,10.25,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ab7,5,807,10.36,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ab8,5,808,10.51,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ab9,5,809,10.58,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aba,5,810,10.67,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7abb,5,811,10.75,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7abc,5,812,10.84,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7abd,5,813,11.03,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7abe,5,814,11.13,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7abf,5,815,11.31,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ac0,5,816,11.39,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ac1,5,817,11.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ac2,5,818,11.66,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ac3,5,819,11.82,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ac4,5,820,11.91,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ac5,5,821,11.93,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ac6,5,822,11.97,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ac7,5,823,11.97,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ac8,5,824,12.02,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ac9,5,825,12.07,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aca,5,826,12.11,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7acb,5,827,12.11,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7acc,5,828,12.17,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7acd,5,829,12.2,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ace,5,830,12.21,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7acf,5,831,12.23,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ad0,5,832,12.27,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ad1,5,833,12.32,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ad2,5,834,12.37,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ad3,5,835,12.42,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ad4,5,836,12.42,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ad5,5,837,12.42,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ad6,5,838,12.49,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ad7,5,839,12.5,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ad8,5,840,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ad9,5,841,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ada,5,842,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7adb,5,843,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7adc,5,844,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7add,5,845,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ade,5,846,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7adf,5,847,12.55,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ae0,5,848,12.55,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ae1,5,849,12.55,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ae2,5,850,12.56,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ae3,5,851,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ae4,5,852,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ae5,5,853,12.53,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ae6,5,854,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ae7,5,855,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ae8,5,856,12.53,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7ae9,5,857,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aea,5,858,12.53,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aeb,5,859,12.53,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aec,5,860,12.54,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aed,5,861,12.71,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aee,5,862,12.85,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aef,5,863,13.02,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7af0,5,864,13.12,29,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7af1,5,865,13.36,35,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7af2,5,866,13.53,35,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7af3,5,867,13.73,35,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7af4,5,868,13.87,35,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7af5,5,869,14.01,35,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7af6,5,870,14.18,35,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7af7,5,871,14.31,35,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7af8,5,872,14.47,35,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7af9,5,873,14.63,35,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7afa,5,874,14.89,35,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7afb,5,875,15.02,35,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7afc,5,876,15.22,35,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7afd,5,877,15.59,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7afe,5,878,15.73,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7aff,5,879,15.85,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b00,5,880,15.97,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b01,5,881,16.3,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b02,5,882,16.65,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b03,5,883,16.83,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b04,5,884,17,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b05,5,885,17.3,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b06,5,886,17.51,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b07,5,887,17.8,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b08,5,888,18.02,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b09,5,889,18.32,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b0a,5,890,18.53,46,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b0b,5,891,19.44,101,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b0c,5,892,19.77,101,0.01,0.8,1.0,40,10000
647d6994d7cd68e7e47b7b0d,5,893,20.71,103,0.01,0.8,1.0,40,10000
